date,week_type,local_holiday,special_event,affected_status
2024-02-24,Weekend,False,False,Weekend
2024-02-25,Weekend,False,False,Weekend
2024-02-26,Weekday,False,True,Special Event
2024-02-27,Weekday,False,True,Special Event
2024-02-28,Weekday,False,True,Special Event
2024-02-29,Weekday,False,False,
2024-03-01,Weekday,False,False,
2024-03-02,Weekend,False,True,"Special Event, Weekend"
2024-03-03,Weekend,False,False,Weekend
2024-03-04,Weekday,False,False,
2024-03-05,Weekday,False,False,
2024-03-06,Weekday,False,False,
2024-03-07,Weekday,False,False,
2024-03-08,Weekday,False,False,
2024-03-09,Weekend,False,False,Weekend
2024-03-10,Weekend,False,True,"Special Event, Weekend"
2024-03-11,Weekday,False,False,
2024-03-12,Weekday,False,False,
2024-03-13,Weekday,False,False,
2024-03-14,Weekday,False,False,
2024-03-15,Weekday,False,False,
2024-03-16,Weekend,False,False,Weekend
2024-03-17,Weekend,False,False,Weekend
2024-03-18,Weekday,False,False,
2024-03-19,Weekday,False,False,
2024-03-20,Weekday,False,False,
2024-03-21,Weekday,False,False,
2024-03-22,Weekday,False,False,
2024-03-23,Weekend,False,False,Weekend
2024-03-24,Weekend,False,False,Weekend
2024-03-25,Weekday,False,False,
2024-03-26,Weekday,False,False,
2024-03-27,Weekday,False,False,
2024-03-28,Weekday,False,False,
2024-03-29,Weekday,False,False,
2024-03-30,Weekend,False,False,Weekend
2024-03-31,Weekend,False,False,Weekend
2024-04-01,Weekday,False,False,
2024-04-02,Weekday,False,False,
2024-04-03,Weekday,False,False,
2024-04-04,Weekday,False,False,
2024-04-05,Weekday,False,False,
2024-04-06,Weekend,False,False,Weekend
2024-04-07,Weekend,False,False,Weekend
2024-04-08,Weekday,False,False,
2024-04-09,Weekday,False,False,
2024-04-10,Weekday,False,False,
2024-04-11,Weekday,False,False,
2024-04-12,Weekday,False,False,
2024-04-13,Weekend,False,False,Weekend
2024-04-14,Weekend,False,False,Weekend
2024-04-15,Weekday,False,False,
2024-04-16,Weekday,False,False,
2024-04-17,Weekday,False,False,
2024-04-18,Weekday,False,False,
2024-04-19,Weekday,False,False,
2024-04-20,Weekend,False,False,Weekend
2024-04-21,Weekend,False,False,Weekend
2024-04-22,Weekday,False,True,Special Event
2024-04-23,Weekday,False,False,
2024-04-24,Weekday,False,False,
2024-04-25,Weekday,False,False,
2024-04-26,Weekday,False,False,
2024-04-27,Weekend,False,False,Weekend
2024-04-28,Weekend,False,False,Weekend
2024-04-29,Weekday,True,False,Local Holiday
2024-04-30,Weekday,False,False,
2024-05-01,Weekday,True,True,"Local Holiday, Special Event"
2024-05-02,Weekday,False,False,
2024-05-03,Weekday,False,False,
2024-05-04,Weekend,False,False,Weekend
2024-05-05,Weekend,False,False,Weekend
2024-05-06,Weekday,False,False,
2024-05-07,Weekday,False,False,
2024-05-08,Weekday,False,False,
2024-05-09,Weekday,False,False,
2024-05-10,Weekday,False,False,
2024-05-11,Weekend,False,False,Weekend
2024-05-12,Weekend,False,False,Weekend
2024-05-13,Weekday,False,False,
2024-05-14,Weekday,False,False,
2024-05-15,Weekday,False,False,
2024-05-16,Weekday,False,False,
2024-05-17,Weekday,False,False,
2024-05-18,Weekend,False,False,Weekend
2024-05-19,Weekend,False,False,Weekend
2024-05-20,Weekday,False,False,
2024-05-21,Weekday,False,False,
2024-05-22,Weekday,False,False,
2024-05-23,Weekday,False,False,
2024-05-24,Weekday,False,False,
2024-05-25,Weekend,False,False,Weekend
2024-05-26,Weekend,False,False,Weekend
2024-05-27,Weekday,False,False,
2024-05-28,Weekday,False,False,
2024-05-29,Weekday,False,False,
2024-05-30,Weekday,False,False,
2024-05-31,Weekday,False,False,
2024-06-01,Weekend,False,False,Weekend
2024-06-02,Weekend,False,False,Weekend
2024-06-03,Weekday,False,False,
2024-06-04,Weekday,False,False,
2024-06-05,Weekday,False,False,
2024-06-06,Weekday,False,False,
2024-06-07,Weekday,False,False,
2024-06-08,Weekend,False,False,Weekend
2024-06-09,Weekend,False,False,Weekend
2024-06-10,Weekday,False,False,
2024-06-11,Weekday,False,False,
2024-06-12,Weekday,False,False,
2024-06-13,Weekday,False,False,
2024-06-14,Weekday,False,False,
2024-06-15,Weekend,False,False,Weekend
2024-06-16,Weekend,False,False,Weekend
2024-06-17,Weekday,False,False,
2024-06-18,Weekday,False,False,
2024-06-19,Weekday,False,False,
2024-06-20,Weekday,False,False,
2024-06-21,Weekday,False,False,
2024-06-22,Weekend,False,False,Weekend
2024-06-23,Weekend,False,False,Weekend
2024-06-24,Weekday,False,False,
2024-06-25,Weekday,False,False,
2024-06-26,Weekday,False,False,
2024-06-27,Weekday,False,False,
2024-06-28,Weekday,False,False,
2024-06-29,Weekend,False,False,Weekend
2024-06-30,Weekend,False,False,Weekend
2024-07-01,Weekday,False,False,
2024-07-02,Weekday,False,False,
2024-07-03,Weekday,False,False,
2024-07-04,Weekday,False,False,
2024-07-05,Weekday,False,False,
2024-07-06,Weekend,False,False,Weekend
2024-07-07,Weekend,False,False,Weekend
2024-07-08,Weekday,False,False,
2024-07-09,Weekday,False,False,
2024-07-10,Weekday,False,False,
2024-07-11,Weekday,False,False,
2024-07-12,Weekday,False,False,
2024-07-13,Weekend,False,False,Weekend
2024-07-14,Weekend,False,False,Weekend
2024-07-15,Weekday,False,False,
2024-07-16,Weekday,False,False,
2024-07-17,Weekday,False,False,
2024-07-18,Weekday,False,False,
2024-07-19,Weekday,False,False,
2024-07-20,Weekend,False,False,Weekend
2024-07-21,Weekend,False,False,Weekend
2024-07-22,Weekday,False,False,
2024-07-23,Weekday,False,False,
2024-07-24,Weekday,False,False,
2024-07-25,Weekday,False,False,
2024-07-26,Weekday,False,False,
2024-07-27,Weekend,False,False,Weekend
2024-07-28,Weekend,False,False,Weekend
2024-07-29,Weekday,False,False,
2024-07-30,Weekday,False,True,Special Event
2024-07-31,Weekday,False,False,
2024-08-01,Weekday,False,False,
2024-08-02,Weekday,False,False,
2024-08-03,Weekend,False,False,Weekend
2024-08-04,Weekend,False,False,Weekend
2024-08-05,Weekday,False,False,
2024-08-06,Weekday,False,False,
2024-08-07,Weekday,False,False,
2024-08-08,Weekday,False,False,
2024-08-09,Weekday,False,False,
2024-08-10,Weekend,False,False,Weekend
2024-08-11,Weekend,False,False,Weekend
2024-08-12,Weekday,False,False,
2024-08-13,Weekday,False,False,
2024-08-14,Weekday,False,False,
2024-08-15,Weekday,True,False,Local Holiday
2024-08-16,Weekday,False,False,
2024-08-17,Weekend,False,False,Weekend
2024-08-18,Weekend,False,False,Weekend
2024-08-19,Weekday,False,False,
2024-08-20,Weekday,False,False,
2024-08-21,Weekday,False,False,
2024-08-22,Weekday,False,False,
2024-08-23,Weekday,False,False,
2024-08-24,Weekend,False,False,Weekend
2024-08-25,Weekend,False,False,Weekend
2024-08-26,Weekday,False,False,
2024-08-27,Weekday,False,False,
2024-08-28,Weekday,False,False,
2024-08-29,Weekday,False,False,
2024-08-30,Weekday,False,False,
2024-08-31,Weekend,False,False,Weekend
2024-09-01,Weekend,False,False,Weekend
2024-09-02,Weekday,False,False,
2024-09-03,Weekday,False,False,
2024-09-04,Weekday,False,False,
2024-09-05,Weekday,False,False,
2024-09-06,Weekday,False,False,
2024-09-07,Weekend,False,False,Weekend
2024-09-08,Weekend,False,False,Weekend
2024-09-09,Weekday,False,False,
2024-09-10,Weekday,False,False,
2024-09-11,Weekday,True,False,Local Holiday
2024-09-12,Weekday,False,False,
2024-09-13,Weekday,False,False,
2024-09-14,Weekend,False,False,Weekend
2024-09-15,Weekend,False,False,Weekend
2024-09-16,Weekday,False,False,
2024-09-17,Weekday,False,False,
2024-09-18,Weekday,False,False,
2024-09-19,Weekday,False,False,
2024-09-20,Weekday,False,False,
2024-09-21,Weekend,False,False,Weekend
2024-09-22,Weekend,False,False,Weekend
2024-09-23,Weekday,False,False,
2024-09-24,Weekday,False,False,
2024-09-25,Weekday,False,False,
2024-09-26,Weekday,False,False,
2024-09-27,Weekday,False,False,
2024-09-28,Weekend,False,False,Weekend
2024-09-29,Weekend,False,False,Weekend
2024-09-30,Weekday,False,False,
2024-10-01,Weekday,False,False,
2024-10-02,Weekday,False,False,
2024-10-03,Weekday,False,False,
2024-10-04,Weekday,False,False,
2024-10-05,Weekend,False,False,Weekend
2024-10-06,Weekend,False,False,Weekend
2024-10-07,Weekday,False,False,
2024-10-08,Weekday,False,False,
2024-10-09,Weekday,False,False,
2024-10-10,Weekday,False,False,
2024-10-11,Weekday,False,False,
2024-10-12,Weekend,False,False,Weekend
2024-10-13,Weekend,False,False,Weekend
2024-10-14,Weekday,False,False,
2024-10-15,Weekday,False,False,
2024-10-16,Weekday,False,False,
2024-10-17,Weekday,False,False,
2024-10-18,Weekday,False,False,
2024-10-19,Weekend,False,False,Weekend
2024-10-20,Weekend,False,False,Weekend
2024-10-21,Weekday,False,False,
2024-10-22,Weekday,False,False,
2024-10-23,Weekday,False,False,
2024-10-24,Weekday,False,False,
2024-10-25,Weekday,False,False,
2024-10-26,Weekend,False,False,Weekend
2024-10-27,Weekend,False,False,Weekend
2024-10-28,Weekday,False,False,
2024-10-29,Weekday,False,False,
2024-10-30,Weekday,False,False,
2024-10-31,Weekday,False,False,
2024-11-01,Weekday,False,False,
2024-11-02,Weekend,False,False,Weekend
2024-11-03,Weekend,False,False,Weekend
2024-11-04,Weekday,False,False,
2024-11-05,Weekday,False,False,
2024-11-06,Weekday,False,False,
2024-11-07,Weekday,False,False,
2024-11-08,Weekday,False,False,
2024-11-09,Weekend,False,False,Weekend
2024-11-10,Weekend,False,False,Weekend
2024-11-11,Weekday,False,False,
2024-11-12,Weekday,False,False,
2024-11-13,Weekday,False,False,
2024-11-14,Weekday,False,False,
2024-11-15,Weekday,False,False,
2024-11-16,Weekend,False,False,Weekend
2024-11-17,Weekend,False,False,Weekend
2024-11-18,Weekday,False,False,
2024-11-19,Weekday,False,False,
2024-11-20,Weekday,False,False,
2024-11-21,Weekday,False,False,
2024-11-22,Weekday,False,False,
2024-11-23,Weekend,False,False,Weekend
2024-11-24,Weekend,False,False,Weekend
2024-11-25,Weekday,False,False,
2024-11-26,Weekday,False,False,
2024-11-27,Weekday,False,False,
2024-11-28,Weekday,False,False,
2024-11-29,Weekday,False,False,
2024-11-30,Weekend,False,False,Weekend
2024-12-01,Weekend,False,False,Weekend
2024-12-02,Weekday,False,False,
2024-12-03,Weekday,False,False,
2024-12-04,Weekday,False,False,
2024-12-05,Weekday,False,False,
2024-12-06,Weekday,False,False,
2024-12-07,Weekend,False,False,Weekend
2024-12-08,Weekend,False,False,Weekend
2024-12-09,Weekday,False,False,
2024-12-10,Weekday,False,False,
2024-12-11,Weekday,False,False,
2024-12-12,Weekday,False,False,
2024-12-13,Weekday,False,False,
2024-12-14,Weekend,False,False,Weekend
2024-12-15,Weekend,False,False,Weekend
2024-12-16,Weekday,False,False,
2024-12-17,Weekday,False,False,
2024-12-18,Weekday,False,False,
2024-12-19,Weekday,False,False,
2024-12-20,Weekday,False,False,
2024-12-21,Weekend,False,False,Weekend
2024-12-22,Weekend,False,False,Weekend
2024-12-23,Weekday,False,False,
2024-12-24,Weekday,False,False,
2024-12-25,Weekday,True,False,Local Holiday
2024-12-26,Weekday,False,False,
2024-12-27,Weekday,False,False,
2024-12-28,Weekend,False,False,Weekend
2024-12-29,Weekend,False,False,Weekend
2024-12-30,Weekday,False,False,
2024-12-31,Weekday,False,False,
2025-01-01,Weekday,True,False,Local Holiday
2025-01-02,Weekday,False,False,
2025-01-03,Weekday,False,False,
2025-01-04,Weekend,False,False,Weekend
2025-01-05,Weekend,False,False,Weekend
2025-01-06,Weekday,False,False,
2025-01-07,Weekday,False,False,
2025-01-08,Weekday,False,False,
2025-01-09,Weekday,False,True,Special Event
2025-01-10,Weekday,False,False,
2025-01-11,Weekend,False,False,Weekend
2025-01-12,Weekend,False,False,Weekend
2025-01-13,Weekday,False,False,
2025-01-14,Weekday,False,False,
2025-01-15,Weekday,False,False,
2025-01-16,Weekday,False,False,
2025-01-17,Weekday,False,False,
2025-01-18,Weekend,False,False,Weekend
2025-01-19,Weekend,False,False,Weekend
2025-01-20,Weekday,False,False,
2025-01-21,Weekday,False,False,
2025-01-22,Weekday,False,False,
2025-01-23,Weekday,False,False,
2025-01-24,Weekday,False,False,
2025-01-25,Weekend,False,False,Weekend
2025-01-26,Weekend,False,False,Weekend
2025-01-27,Weekday,False,False,
2025-01-28,Weekday,False,False,
2025-01-29,Weekday,False,False,
2025-01-30,Weekday,False,False,
2025-01-31,Weekday,False,False,
2025-02-01,Weekend,False,False,Weekend
2025-02-02,Weekend,False,False,Weekend
2025-02-03,Weekday,False,False,
2025-02-04,Weekday,False,False,
2025-02-05,Weekday,False,False,
2025-02-06,Weekday,False,False,
2025-02-07,Weekday,False,False,
2025-02-08,Weekend,False,False,Weekend
2025-02-09,Weekend,False,False,Weekend
2025-02-10,Weekday,False,False,
2025-02-11,Weekday,False,False,
2025-02-12,Weekday,False,False,
2025-02-13,Weekday,False,False,
2025-02-14,Weekday,False,False,
2025-02-15,Weekend,False,False,Weekend
2025-02-16,Weekend,False,False,Weekend
2025-02-17,Weekday,False,False,
2025-02-18,Weekday,False,False,
2025-02-19,Weekday,False,False,
2025-02-20,Weekday,False,False,
2025-02-21,Weekday,False,False,
2025-02-22,Weekend,False,False,Weekend
2025-02-23,Weekend,False,False,Weekend
2025-02-24,Weekday,False,True,Special Event
2025-02-25,Weekday,False,True,Special Event
2025-02-26,Weekday,False,True,Special Event
2025-02-27,Weekday,False,False,
2025-02-28,Weekday,False,False,
2025-03-01,Weekend,False,False,Weekend
2025-03-02,Weekend,False,False,Weekend
2025-03-03,Weekday,False,False,
2025-03-04,Weekday,False,False,
2025-03-05,Weekday,False,False,
2025-03-06,Weekday,False,False,
2025-03-07,Weekday,False,False,
2025-03-08,Weekend,False,False,Weekend
2025-03-09,Weekend,False,True,"Special Event, Weekend"
2025-03-10,Weekday,False,False,
2025-03-11,Weekday,False,False,
2025-03-12,Weekday,False,False,
2025-03-13,Weekday,False,False,
2025-03-14,Weekday,False,False,
2025-03-15,Weekend,False,False,Weekend
2025-03-16,Weekend,False,False,Weekend
2025-03-17,Weekday,False,False,
2025-03-18,Weekday,False,False,
2025-03-19,Weekday,False,False,
2025-03-20,Weekday,False,False,
2025-03-21,Weekday,False,False,
2025-03-22,Weekend,False,False,Weekend
2025-03-23,Weekend,False,True,"Special Event, Weekend"
2025-03-24,Weekday,False,False,
2025-03-25,Weekday,False,False,
2025-03-26,Weekday,False,False,
2025-03-27,Weekday,False,False,
2025-03-28,Weekday,False,False,
2025-03-29,Weekend,False,False,Weekend
2025-03-30,Weekend,False,False,Weekend
2025-03-31,Weekday,False,False,
2025-04-01,Weekday,False,False,
2025-04-02,Weekday,False,False,
2025-04-03,Weekday,False,False,
2025-04-04,Weekday,False,False,
2025-04-05,Weekend,False,False,Weekend
2025-04-06,Weekend,False,False,Weekend
2025-04-07,Weekday,False,False,
2025-04-08,Weekday,False,False,
2025-04-09,Weekday,False,False,
2025-04-10,Weekday,False,False,
2025-04-11,Weekday,False,False,
2025-04-12,Weekend,False,False,Weekend
2025-04-13,Weekend,False,False,Weekend
2025-04-14,Weekday,True,False,Local Holiday
2025-04-15,Weekday,False,False,
2025-04-16,Weekday,False,False,
2025-04-17,Weekday,False,False,
2025-04-18,Weekday,False,False,
2025-04-19,Weekend,False,False,Weekend
2025-04-20,Weekend,False,False,Weekend
2025-04-21,Weekday,False,False,
2025-04-22,Weekday,False,True,Special Event
2025-04-23,Weekday,False,False,
2025-04-24,Weekday,False,False,
2025-04-25,Weekday,False,False,
2025-04-26,Weekend,False,False,Weekend
2025-04-27,Weekend,False,False,Weekend
2025-04-28,Weekday,False,False,
2025-04-29,Weekday,False,False,
2025-04-30,Weekday,False,False,
2025-05-01,Weekday,True,False,Local Holiday
2025-05-02,Weekday,False,False,
2025-05-03,Weekend,False,False,Weekend
2025-05-04,Weekend,False,False,Weekend
2025-05-05,Weekday,False,False,
2025-05-06,Weekday,False,False,
2025-05-07,Weekday,False,False,
2025-05-08,Weekday,False,False,
2025-05-09,Weekday,False,False,
2025-05-10,Weekend,False,False,Weekend
2025-05-11,Weekend,False,False,Weekend
2025-05-12,Weekday,False,False,
2025-05-13,Weekday,False,False,
2025-05-14,Weekday,False,False,
2025-05-15,Weekday,False,False,
2025-05-16,Weekday,False,False,
2025-05-17,Weekend,False,False,Weekend
2025-05-18,Weekend,False,False,Weekend
2025-05-19,Weekday,False,True,Special Event
2025-05-20,Weekday,False,False,
2025-05-21,Weekday,False,False,
2025-05-22,Weekday,False,False,
2025-05-23,Weekday,False,False,
2025-05-24,Weekend,False,False,Weekend
2025-05-25,Weekend,False,False,Weekend
2025-05-26,Weekday,False,False,
2025-05-27,Weekday,False,False,
2025-05-28,Weekday,False,False,
2025-05-29,Weekday,False,False,
2025-05-30,Weekday,False,False,
2025-05-31,Weekend,False,False,Weekend
2025-06-01,Weekend,False,False,Weekend
2025-06-02,Weekday,False,False,
2025-06-03,Weekday,False,False,
2025-06-04,Weekday,False,False,
2025-06-05,Weekday,False,False,
2025-06-06,Weekday,False,False,
2025-06-07,Weekend,False,False,Weekend
2025-06-08,Weekend,False,False,Weekend
2025-06-09,Weekday,False,False,
2025-06-10,Weekday,False,False,
2025-06-11,Weekday,False,False,
2025-06-12,Weekday,False,False,
2025-06-13,Weekday,False,False,
2025-06-14,Weekend,False,False,Weekend
2025-06-15,Weekend,False,False,Weekend
2025-06-16,Weekday,False,False,
2025-06-17,Weekday,False,False,
2025-06-18,Weekday,False,False,
2025-06-19,Weekday,False,False,
2025-06-20,Weekday,False,False,
2025-06-21,Weekend,False,False,Weekend
2025-06-22,Weekend,False,False,Weekend
2025-06-23,Weekday,False,False,
2025-06-24,Weekday,False,False,
2025-06-25,Weekday,False,False,
2025-06-26,Weekday,False,False,
2025-06-27,Weekday,False,False,
2025-06-28,Weekend,False,False,Weekend
2025-06-29,Weekend,False,False,Weekend
2025-06-30,Weekday,False,False,
2025-07-01,Weekday,False,False,
2025-07-02,Weekday,False,False,
2025-07-03,Weekday,False,False,
2025-07-04,Weekday,False,False,
2025-07-05,Weekend,False,False,Weekend
2025-07-06,Weekend,False,False,Weekend
2025-07-07,Weekday,False,False,
2025-07-08,Weekday,False,False,
2025-07-09,Weekday,False,False,
2025-07-10,Weekday,False,False,
2025-07-11,Weekday,False,False,
2025-07-12,Weekend,False,False,Weekend
2025-07-13,Weekend,False,False,Weekend
2025-07-14,Weekday,False,False,
2025-07-15,Weekday,False,False,
2025-07-16,Weekday,False,False,
2025-07-17,Weekday,False,False,
2025-07-18,Weekday,False,False,
2025-07-19,Weekend,False,False,Weekend
2025-07-20,Weekend,False,False,Weekend
2025-07-21,Weekday,False,False,
2025-07-22,Weekday,False,False,
2025-07-23,Weekday,False,False,
2025-07-24,Weekday,False,False,
2025-07-25,Weekday,False,False,
2025-07-26,Weekend,False,False,Weekend
2025-07-27,Weekend,False,False,Weekend
2025-07-28,Weekday,False,False,
2025-07-29,Weekday,False,False,
2025-07-30,Weekday,False,False,
2025-07-31,Weekday,False,False,
2025-08-01,Weekday,False,False,
2025-08-02,Weekend,False,False,Weekend
2025-08-03,Weekend,False,False,Weekend
2025-08-04,Weekday,False,False,
2025-08-05,Weekday,False,False,
2025-08-06,Weekday,False,False,
2025-08-07,Weekday,False,False,
2025-08-08,Weekday,False,False,
2025-08-09,Weekend,False,False,Weekend
2025-08-10,Weekend,False,False,Weekend
2025-08-11,Weekday,False,False,
2025-08-12,Weekday,False,False,
2025-08-13,Weekday,False,False,
2025-08-14,Weekday,False,False,
2025-08-15,Weekday,True,False,Local Holiday
2025-08-16,Weekend,False,False,Weekend
2025-08-17,Weekend,False,False,Weekend
2025-08-18,Weekday,False,False,
2025-08-19,Weekday,False,False,
2025-08-20,Weekday,False,False,
2025-08-21,Weekday,False,False,
2025-08-22,Weekday,False,False,
2025-08-23,Weekend,False,False,Weekend
2025-08-24,Weekend,False,False,Weekend
2025-08-25,Weekday,False,True,Special Event
2025-08-26,Weekday,False,False,
2025-08-27,Weekday,False,False,
2025-08-28,Weekday,False,False,
2025-08-29,Weekday,False,False,
2025-08-30,Weekend,False,False,Weekend
2025-08-31,Weekend,False,False,Weekend
2025-09-01,Weekday,False,False,
2025-09-02,Weekday,False,False,
2025-09-03,Weekday,False,False,
2025-09-04,Weekday,False,False,
2025-09-05,Weekday,False,False,
2025-09-06,Weekend,False,False,Weekend
2025-09-07,Weekend,False,False,Weekend
2025-09-08,Weekday,False,False,
2025-09-09,Weekday,False,False,
2025-09-10,Weekday,False,False,
2025-09-11,Weekday,True,False,Local Holiday
2025-09-12,Weekday,False,False,
2025-09-13,Weekend,False,False,Weekend
2025-09-14,Weekend,False,False,Weekend
2025-09-15,Weekday,False,False,
2025-09-16,Weekday,False,False,
2025-09-17,Weekday,False,False,
2025-09-18,Weekday,False,False,
2025-09-19,Weekday,False,False,
2025-09-20,Weekend,False,False,Weekend
2025-09-21,Weekend,False,False,Weekend
2025-09-22,Weekday,False,False,
2025-09-23,Weekday,False,False,
2025-09-24,Weekday,False,False,
2025-09-25,Weekday,False,False,
2025-09-26,Weekday,False,False,
2025-09-27,Weekend,False,False,Weekend
2025-09-28,Weekend,False,False,Weekend
2025-09-29,Weekday,False,False,
2025-09-30,Weekday,False,False,
2025-10-01,Weekday,False,False,
2025-10-02,Weekday,False,False,
2025-10-03,Weekday,False,False,
2025-10-04,Weekend,False,False,Weekend
2025-10-05,Weekend,False,False,Weekend
2025-10-06,Weekday,False,False,
2025-10-07,Weekday,False,False,
2025-10-08,Weekday,False,False,
2025-10-09,Weekday,False,False,
2025-10-10,Weekday,False,False,
2025-10-11,Weekend,False,False,Weekend
2025-10-12,Weekend,False,False,Weekend
2025-10-13,Weekday,False,False,
2025-10-14,Weekday,False,False,
2025-10-15,Weekday,False,False,
2025-10-16,Weekday,False,False,
2025-10-17,Weekday,False,False,
2025-10-18,Weekend,False,False,Weekend
2025-10-19,Weekend,False,False,Weekend
2025-10-20,Weekday,False,False,
2025-10-21,Weekday,False,False,
2025-10-22,Weekday,False,False,
2025-10-23,Weekday,False,False,
2025-10-24,Weekday,False,False,
2025-10-25,Weekend,False,False,Weekend
2025-10-26,Weekend,False,False,Weekend
2025-10-27,Weekday,False,False,
2025-10-28,Weekday,False,False,
2025-10-29,Weekday,False,False,
2025-10-30,Weekday,False,False,
2025-10-31,Weekday,False,False,
2025-11-01,Weekend,False,False,Weekend
2025-11-02,Weekend,False,False,Weekend
2025-11-03,Weekday,False,False,
2025-11-04,Weekday,False,False,
2025-11-05,Weekday,False,False,
2025-11-06,Weekday,False,False,
2025-11-07,Weekday,False,False,
2025-11-08,Weekend,False,False,Weekend
2025-11-09,Weekend,False,False,Weekend
2025-11-10,Weekday,False,False,
2025-11-11,Weekday,False,False,
2025-11-12,Weekday,False,False,
2025-11-13,Weekday,False,False,
2025-11-14,Weekday,False,False,
2025-11-15,Weekend,False,False,Weekend
2025-11-16,Weekend,False,False,Weekend
2025-11-17,Weekday,False,False,
2025-11-18,Weekday,False,False,
2025-11-19,Weekday,False,False,
2025-11-20,Weekday,False,False,
2025-11-21,Weekday,False,False,
2025-11-22,Weekend,False,False,Weekend
2025-11-23,Weekend,False,False,Weekend
2025-11-24,Weekday,False,False,
2025-11-25,Weekday,False,False,
2025-11-26,Weekday,False,False,
2025-11-27,Weekday,False,False,
2025-11-28,Weekday,False,False,
2025-11-29,Weekend,False,False,Weekend
2025-11-30,Weekend,False,False,Weekend
2025-12-01,Weekday,False,False,
2025-12-02,Weekday,False,False,
2025-12-03,Weekday,False,False,
2025-12-04,Weekday,False,False,
2025-12-05,Weekday,False,False,
2025-12-06,Weekend,False,False,Weekend
2025-12-07,Weekend,False,False,Weekend
2025-12-08,Weekday,False,False,
2025-12-09,Weekday,False,False,
2025-12-10,Weekday,False,False,
2025-12-11,Weekday,False,False,
2025-12-12,Weekday,False,False,
2025-12-13,Weekend,False,False,Weekend
2025-12-14,Weekend,False,False,Weekend
2025-12-15,Weekday,False,False,
2025-12-16,Weekday,False,False,
2025-12-17,Weekday,False,False,
2025-12-18,Weekday,False,False,
2025-12-19,Weekday,False,False,
2025-12-20,Weekend,False,False,Weekend
2025-12-21,Weekend,False,False,Weekend
2025-12-22,Weekday,False,False,
2025-12-23,Weekday,False,False,
2025-12-24,Weekday,False,False,
2025-12-25,Weekday,True,False,Local Holiday
2025-12-26,Weekday,False,False,
2025-12-27,Weekend,False,False,Weekend
2025-12-28,Weekend,False,False,Weekend
2025-12-29,Weekday,False,False,
2025-12-30,Weekday,False,False,
2025-12-31,Weekday,False,False,
